央视频道,#genre#
CCTV3,http://113.17.153.30:8001/239.81.0.231:4056$广西电信
CCTV3,http://116.9.34.165:4000/239.81.0.231:4056$广西电信
CCTV3,http://113.12.63.175:10001/239.81.0.231:4056$广西电信
CCTV4,http://119.131.25.234:9003/239.77.0.78:5146$广东电信
CCTV4,http://119.135.192.194:10000/239.77.0.78:5146$广东电信
CCTV4,http://115.45.243.189:8888/239.77.0.78:5146$广东电信
CCTV4,http://119.131.25.234:9003/239.77.1.163:5146$广东电信
CCTV4,http://119.135.192.194:10000/239.77.1.163:5146$广东电信
CCTV4,http://115.45.243.189:8888/239.77.1.163:5146$广东电信
CCTV4,http://119.131.25.234:9003/239.77.1.166:5146$广东电信
CCTV4,http://119.135.192.194:10000/239.77.1.166:5146$广东电信
CCTV4,http://115.45.243.189:8888/239.77.1.166:5146$广东电信
CCTV4,http://183.142.196.108:8888/233.50.200.101:5140$浙江电信
CCTV4,http://60.187.11.216:8888/233.50.200.101:5140$浙江电信
CCTV4,http://183.141.15.10:9999/233.50.200.101:5140$浙江电信
CCTV4,http://171.213.150.235:4022/udp/239.94.0.4:5140$四川电信
CCTV4,http://118.116.13.181:4022/udp/239.94.0.4:5140$四川电信
CCTV4,http://171.213.142.64:4022/udp/239.94.0.4:5140$四川电信
CCTV4,http://106.112.254.146:8989/239.254.200.190:6307$河北省电信
CCTV4,http://106.112.242.131:3000/239.254.200.190:6307$河北省电信
CCTV4,http://121.36.210.200/239.45.0.2:5140$上海市电信
CCTV4,http://1.94.26.150:17988/239.45.0.2:5140$上海市电信
CCTV4,http://115.171.80.52:1688/rtp/225.1.8.4:8092$北京市电信
CCTV4,http://115.171.216.84:4000/rtp/225.1.8.4:8092$北京市电信
CCTV4,http://49.232.181.26:6000/rtp/225.1.8.4:8092$北京市电信
CCTV4,http://60.172.83.116:4000/rtp/238.1.78.236:7760$安徽电信
CCTV4,http://60.208.213.194:6688/239.21.1.154:5002$山东电信
CCTV4,http://119.100.32.178:8888/239.69.1.138:10466$湖北电信
CCTV4,http://219.139.62.88:60001/239.69.1.138:10466$湖北电信
CCTV4,http://219.140.5.4:999/239.69.1.138:10466$湖北电信
CCTV4,http://114.238.59.115:4000/239.49.8.51:9806$江苏电信
CCTV4,http://222.95.12.2:4022/239.49.8.51:9806$江苏电信
CCTV4,http://114.231.128.245:4022/239.49.8.51:9806$江苏电信
CCTV4,http://1.197.127.128:8000/239.16.20.4:10040$河南电信
CCTV4,http://112.66.103.31:8888/239.253.64.196:5140$海南电信
CCTV4,http://113.17.153.30:8001/239.81.0.96:4056$广西电信
CCTV4,http://116.9.34.165:4000/239.81.0.96:4056$广西电信
CCTV4,http://113.12.63.175:10001/239.81.0.96:4056$广西电信
CCTV5,http://119.131.25.234:9003/239.77.0.170:5146$广东电信
CCTV5,http://119.135.192.194:10000/239.77.0.170:5146$广东电信
CCTV5,http://115.45.243.189:8888/239.77.0.170:5146$广东电信
CCTV5,http://119.131.25.234:9003/239.77.1.8:5146$广东电信
CCTV5,http://119.135.192.194:10000/239.77.1.8:5146$广东电信
